provider_id,provider_name,city,state,latitude,longitude
140228,Swedish American Hospital,Rockford,IL,42.27,-89.07
140231,Edward Hospital,Naperville,IL,41.76,-88.15
140233,Saint Anthony Medical Center,Rockford,IL,42.27,-89.01
260200,Ssm St Joseph Hospital West,Lake Saint Louis,MO,38.80,-90.78
20001,Providence Alaska Medical Center,Anchorage,AK,60.95,-149.17
140234,Illinois Valley Community Hospital,Peru,IL,41.33,-89.13
140239,Rockford Memorial Hospital,Rockford,IL,42.30,-89.10
140240,Westlake Community Hospital,Melrose Park,IL,41.89,-87.85
140242,Central Dupage Hospital,Winfield,IL,41.87,-88.16
140250,Advocate South Suburban Hospital,Hazel Crest,IL,41.57,-87.69
140251,Our Lady Of The Resurrection Med Ctr,Chicago,IL,41.95,-87.77
10099,D W Mcmillan Memorial Hospital,Brewton,AL,31.12,-87.07
110051,Union General Hospital,Blairsville,GA,34.89,-83.96
140252,Northwest Community Hospital,Arlington Heights,IL,42.07,-88.00
140258,Alexian Brothers Medical Center,Elk Grove Village,IL,42.00,-88.02
140275,Genesis Medical Center Illini Campus,Silvis,IL,41.50,-90.42
140276,Loyola University Medical Center,Maywood,IL,41.86,-87.83
140280,Trinity Rock Island,Rock Island,IL,41.48,-90.57
140288,Advocate Good Samaritan Hospital,Downers Grove,IL,41.82,-88.01
140289,Anderson Hospital,Maryville,IL,38.74,-89.95
140290,St Alexius Medical Center,Hoffman Estates,IL,42.05,-88.14
140291,Advocate Good Shepherd Hospital,Barrington,IL,42.19,-88.17
140292,Adventist Glenoaks,Glendale Heights,IL,41.91,-88.06
140294,Crossroads Community Hospital,Mount Vernon,IL,38.31,-88.94
140300,Provident Hospital Of Chicago,Chicago,IL,41.80,-87.61
40055,Sparks Regional Medical Center,Fort Smith,AR,35.37,-94.42
10100,Thomas Hospital,Fairhope,AL,30.52,-87.89
40062,St Edward Mercy Medical Center,Fort Smith,AR,35.35,-94.35
50232,French Hospital Medical Center,San Luis Obispo,CA,35.28,-120.65
110095,Tift Regional Medical Center,Tifton,GA,31.47,-83.50
50234,Sharp Coronado Hospital And Hlthcr Ctr,Coronado,CA,32.69,-117.17
10101,Citizens Baptist Medical Center,Talladega,AL,33.44,-86.09
50235,Providence Saint Joseph Medical Ctr,Burbank,CA,34.16,-118.33
50236,Simi Valley Hospital & Health Care Services,Simi Valley,CA,34.29,-118.74
40067,Magnolia Hospital,Magnolia,AR,33.28,-93.24
10102,J Paul Jones Hospital,Camden,AL,32.00,-87.30
50238,Methodist Hospital Of Southern Ca,Arcadia,CA,34.14,-118.04
150001,Johnson Memorial Hospital,Franklin,IN,39.48,-86.07
150002,Methodist Hospitals Inc,Gary,IN,41.60,-87.36
150003,Franciscan St Elizabeth Health - Lafayette Central,Lafayette,IN,40.43,-86.88
150004,Franciscan St Margaret Health - Hammond,Hammond,IN,41.62,-87.52
10103,Baptist Medical Center-Princeton,Birmingham,AL,33.50,-86.85
50239,Glendale Adventist Medical Center,Glendale,CA,34.15,-118.23
150005,Hendricks Regional Health,Danville,IN,39.76,-86.50
150006,Indiana University Health La Porte Hospital,La Porte,IN,41.61,-86.72
150007,Howard Regional Health System,Kokomo,IN,40.45,-86.13
50242,Dominican Hospital,Santa Cruz,CA,36.99,-121.98
150008,St Catherine Hospital Inc,East Chicago,IN,41.63,-87.45
150009,Clark Memorial Hospital,Jeffersonville,IN,38.28,-85.75
150010,St Joseph Hospital & Health Center Inc,Kokomo,IN,40.49,-86.16
50243,Desert Regional Medical Center,Palm Springs,CA,33.84,-116.55
150011,Marion General Hospital,Marion,IN,40.56,-85.67
150015,Franciscan St Anthony Health - Michigan City,Michigan City,IN,41.71,-86.90
150017,Lutheran Hospital Of Indiana,Fort Wayne,IN,41.04,-85.24
150021,Parkview Regional Medical Center,Fort Wayne,IN,41.19,-85.10
150022,Franciscan St Elizabeth Health - Crawfordsville,Crawfordsville,IN,40.06,-86.91
150023,Union Hospital Inc,Terre Haute,IN,39.49,-87.41
150024,William N Wishard Memorial Hospital,Indianapolis,IN,39.78,-86.18
150026,Iu Health Goshen Hospital,Goshen,IN,41.56,-85.83
150030,Henry County Memorial Hospital,New Castle,IN,39.94,-85.36
150033,Franciscan St Francis Health - Beech Grove,Beech Grove,IN,39.72,-86.10
150034,St Mary Medical Center Inc,Hobart,IN,41.51,-87.26
150035,Porter Valparaiso Hospital,Valparaiso,IN,41.47,-87.05
150037,Hancock Regional Hospital,Greenfield,IN,39.79,-85.77
150038,Indiana University Health Morgan Hospital Inc,Martinsville,IN,39.43,-86.41
150042,Good Samaritan Hospital,Vincennes,IN,38.67,-87.53
150044,Floyd Memorial Hospital And Health Services,New Albany,IN,38.30,-85.84
150045,Dekalb Health,Auburn,IN,41.37,-85.04
150046,Terre Haute Regional Hospital,Terre Haute,IN,39.42,-87.41
310001,Hackensack University Medical Center,Hackensack,NJ,40.88,-74.06
150047,St Joseph Hospital,Fort Wayne,IN,41.08,-85.15
50245,Arrowhead Regional Medical Center,Colton,CA,34.07,-117.35
150048,Reid Hospital & Health Care Services,Richmond,IN,39.86,-84.88
50248,Natividad Medical Center,Salinas,CA,36.70,-121.63
150051,Indiana University Health Bloomington Hospital,Bloomington,IN,39.16,-86.54
150056,Indiana University Health,Indianapolis,IN,39.79,-86.16
150058,Memorial Hospital Of South Bend,South Bend,IN,41.68,-86.25
150059,Riverview Hospital,Noblesville,IN,40.05,-86.02
150163,Saint Catherine Regional Hospital,Charlestown,IN,38.47,-85.67
310010,Univ Medical Center Of Princeton At Plainsboro,Plainsboro,NJ,40.33,-74.59
10113,Mobile Infirmary,Mobile,AL,30.70,-88.08
50272,Redlands Community Hospital,Redlands,CA,34.04,-117.20
50276,Contra Costa Regional Medical Center,Martinez,CA,38.01,-122.13
50277,Pacific Hospital Of Long Beach,Long Beach,CA,33.81,-118.19
10114,"Medical West, An Affiliate Of Uab Health System",Bessemer,AL,33.37,-86.99
150061,Daviess Community Hospital,Washington,IN,38.66,-87.16
50254,Marshall Medical Center (1-Rh),Placerville,CA,38.73,-120.79
150064,Fayette Regional Health System,Connersville,IN,39.66,-85.13
150065,Schneck Medical Center,Seymour,IN,38.96,-85.89
150069,"King's Daughters' Hospital And Health Services,The",Madison,IN,38.74,-85.38
150072,Memorial Hospital,Logansport,IN,40.76,-86.36
150074,Community Hospital East,Indianapolis,IN,39.79,-86.08
150075,Bluffton Regional Medical Center,Bluffton,IN,40.74,-85.17
150076,Saint Joseph's Regional Medical Center - Plymouth,Plymouth,IN,41.33,-86.33
10104,Trinity Medical Center,Birmingham,AL,33.51,-86.75
150082,Deaconess Hospital Inc,Evansville,IN,37.98,-87.57
150084,St Vincent Hospital & Health Services,Indianapolis,IN,39.91,-86.20
150086,Dearborn County Hospital,Lawrenceburg,IN,39.11,-84.88
40069,Great River Medical Center,Blytheville,AR,35.94,-89.92
300003,Mary Hitchcock Memorial Hospital,Lebanon,NH,43.67,-72.27
50261,Sierra View District Hospital,Porterville,CA,36.07,-119.03
150088,Saint John's Health System,Anderson,IN,40.10,-85.68
150089,Indiana University Health Ball Memorial Hospital,Muncie,IN,40.20,-85.41
150090,Franciscan St Margaret Health - Dyer,Dyer,IN,41.49,-87.53
150091,Parkview Huntington Hospital,Huntington,IN,40.90,-85.49
150097,Major Hospital,Shelbyville,IN,39.52,-85.78
150100,St Mary's Medical Center Of Evansville Inc,Evansville,IN,37.96,-87.50
150101,Parkview Whitley Hospital,Columbia City,IN,41.12,-85.51
150102,Indiana University Health Starke Hospital,Knox,IN,41.29,-86.62
150104,Witham Health Services,Lebanon,IN,40.07,-86.47
150109,Franciscan St Elizabeth Health - Lafayette East,Lafayette,IN,40.39,-86.84
150112,Columbus Regional Hospital,Columbus,IN,39.22,-85.90
40071,Jefferson Regional Medical Center,Pine Bluff,AR,34.19,-92.02
150113,Community Hospital Of Anderson And Madison County,Anderson,IN,40.13,-85.69
40072,Baptist Health Medical Center-Stuttgart,Stuttgart,AR,34.52,-91.56
150115,Memorial Hospital And Health Care Center,Jasper,IN,38.39,-86.94
150125,Community Hospital,Munster,IN,41.55,-87.51
150126,Franciscan St Anthony Health - Crown Point,Crown Point,IN,41.40,-87.37
150128,Community Hospital South,Indianapolis,IN,39.64,-86.13
150129,Westview Hospital,Indianapolis,IN,39.82,-86.22
150133,Kosciusko Community Hospital,Warsaw,IN,41.25,-85.83
150146,Parkview Noble Hospital,Kendallville,IN,41.45,-85.29
10108,Prattville Baptist Hospital,Prattville,AL,32.46,-86.45
150150,Dupont Hospital Llc,Fort Wayne,IN,41.17,-85.11
150153,St Vincent Heart Center Of Indiana Llc,Indianapolis,IN,39.94,-86.16
150154,Indiana Heart Hospital The,Indianapolis,IN,39.90,-86.05
150157,St Vincent Carmel Hospital Inc,Carmel,IN,39.98,-86.14
150158,Iu Health West Hospital,Avon,IN,39.78,-86.34
10110,Bullock County Hospital,Union Springs,AL,32.14,-85.71
10112,Bryan W Whitfield Mem Hosp Inc,Demopolis,AL,32.50,-87.84
50262,Ronald Reagan Ucla Medical Center,Los Angeles,CA,34.07,-118.44
150162,Franciscan St Francis Health - Indianapolis,Indianapolis,IN,39.65,-86.08
40074,North Metro Medical Center,Jacksonville,AR,34.87,-92.12
320003,Alta Vista Regional Hospital,Las Vegas,NM,35.62,-105.22
320059,Northern Navajo Medical Center,Shiprock,NM,36.73,-108.71
10118,Vaughan Reg Med Center Parkway Campus,Selma,AL,32.43,-87.06
10120,Monroe County Hospital,Monroeville,AL,31.48,-87.33
10126,Troy Regional Medical Center,Troy,AL,31.78,-85.95
330233,Brookdale Hospital Medical Center,Brooklyn,NY,40.66,-73.91
50278,Providence Holy Cross Medical Center,Mission Hills,CA,34.28,-118.46
50279,Hi-Desert Medical Center,Joshua Tree,CA,34.13,-116.28
50281,Alhambra Hospital Medical Center,Alhambra,CA,34.09,-118.14
310002,Newark Beth Israel Medical Center,Newark,NJ,40.71,-74.21
40076,Hot Spring County Medical Center,Malvern,AR,34.36,-92.79
40078,National Park Medical Center,Hot Springs,AR,34.49,-93.04
160001,Marshalltown Medical & Surgical Center,Marshalltown,IA,42.05,-92.91
160005,St Anthony Regional Hospital,Carroll,IA,42.06,-94.87
160008,Keokuk Area Hospital,Keokuk,IA,40.41,-91.39
160013,Trinity Muscatine,Muscatine,IA,41.43,-91.05
160016,Trinity Regional Medical Center,Fort Dodge,IA,42.49,-94.19
160024,Iowa Lutheran Hospital,Des Moines,IA,41.60,-93.61
340030,Duke University Hospital,Durham,NC,36.01,-78.94
50283,Valleycare Medical Center,Pleasanton,CA,37.70,-121.88
160028,Alegent Health Mercy Hospital,Council Bluffs,IA,41.27,-95.84
10129,North Baldwin Infirmary,Bay Minette,AL,30.90,-87.78
50289,Seton Medical Center,Daly City,CA,37.68,-122.47
160029,Mercy Hospital,Iowa City,IA,41.66,-91.53
160030,Mary Greeley Medical Center,Ames,IA,42.03,-93.61
160032,Skiff Medical Center,Newton,IA,41.70,-93.06
160033,Genesis Medical Center-Davenport,Davenport,IA,41.54,-90.56
340047,North Carolina Baptist Hospital,Winston-Salem,NC,36.09,-80.27
50290,Saint John's Health Center,Santa Monica,CA,34.03,-118.48
10130,St Vincent's St Clair,Pell City,AL,33.61,-86.28
160040,Sartori Memorial Hospital,Cedar Falls,IA,42.53,-92.46
160045,St Lukes Hospital,Cedar Rapids,IA,41.99,-91.66
160047,Jennie Edmundson Hospital,Council Bluffs,IA,41.27,-95.84
50022,Riverside Community Hospital,Riverside,CA,33.98,-117.38
50291,Sutter Medical Center Of Santa Rosa,Santa Rosa,CA,38.47,-122.71
10131,Crestwood Medical Center,Huntsville,AL,34.69,-86.57
50292,Riverside County Regional Medical Center,Moreno Valley,CA,33.91,-117.20
160057,Great River Medical Center,West Burlington,IA,40.81,-91.17
160058,University Of Iowa Hospital & Clinics,Iowa City,IA,41.66,-91.55
160064,Mercy Medical Center-North Iowa,Mason City,IA,43.15,-93.22
160067,Covenant Medical Center,Waterloo,IA,42.46,-92.35
50295,Mercy Hospital,Bakersfield,CA,35.37,-119.03
160069,Mercy Medical Center-Dubuque,Dubuque,IA,42.49,-90.67
160079,Mercy Medical Center - Cedar Rapids,Cedar Rapids,IA,41.98,-91.66
160080,Mercy Medical Center-Clinton,Clinton,IA,41.86,-90.19
160082,Iowa Methodist Medical Center,Des Moines,IA,41.59,-93.63
320001,Unm Hospital,Albuquerque,NM,35.09,-106.62
160083,Mercy Medical Center-Des Moines,Des Moines,IA,41.60,-93.62
160089,Ottumwa Regional Health Center,Ottumwa,IA,41.03,-92.39
310003,Palisades Medical Ctr-Ny Presbyterian Healthcare S,North Bergen,NJ,40.80,-74.00
160101,Broadlawns Medical Center,Des Moines,IA,41.62,-93.64
160104,Trinity Bettendorf,Bettendorf,IA,41.57,-90.52
160110,Allen Memorial Hospital,Waterloo,IA,42.53,-92.34
160112,Spencer Municipal Hospital,Spencer,IA,43.15,-95.14
160117,The Finley Hospital,Dubuque,IA,42.50,-90.69
160122,Fort Madison Community Hospital,Fort Madison,IA,40.62,-91.38
370093,O U Medical Center,Oklahoma City,OK,35.48,-97.50
160124,Lakes Regional Healthcare,Spirit Lake,IA,43.42,-95.13
160146,St Lukes Regional Medical Center,Sioux City,IA,42.52,-96.41
370103,"Sayre Memorial Hospital, Inc",Sayre,OK,41.78,-76.45
160147,Grinnell Regional Medical Center,Grinnell,IA,41.74,-92.73
40080,Harris Hospital,Newport,AR,35.61,-91.26
320005,San Juan Regional Medical Center,Farmington,NM,36.72,-108.22
310005,Hunterdon Medical Center,Flemington,NJ,40.53,-74.86
290001,Renown Regional Medical Center,Reno,NV,39.53,-119.79
110146,Southeast Georgia Health System- Camden Campus,Saint Marys,GA,30.78,-81.61
50296,Hazel Hawkins Memorial Hospital,Hollister,CA,36.84,-121.39
290003,Sunrise Hospital And Medical Center,Las Vegas,NV,36.13,-115.14
50298,Barstow Community Hospital,Barstow,CA,34.89,-117.02
40010,Mercy Medical Center,Rogers,AR,36.31,-94.18
290008,Northeastern Nevada Regional Hospital,Elko,NV,40.82,-115.73
50309,Sutter Roseville Medical Center,Roseville,CA,38.76,-121.25
290009,Saint Mary's Regional Medical Center,Reno,NV,39.53,-119.82
390130,Miners Medical Center,Hastings,PA,40.66,-78.71
170001,Newman Regional Health,Emporia,KS,38.41,-96.20
170009,Saint John Hospital,Leavenworth,KS,39.28,-94.90
10146,Jacksonville Medical Center,Jacksonville,AL,33.78,-85.76
170010,Mercy Hospital Independence,Independence,KS,37.22,-95.72
170012,Salina Regional Health Center,Salina,KS,38.83,-97.61
10149,Baptist Medical Center East,Montgomery,AL,32.37,-86.17
170013,Hays Medical Center,Hays,KS,38.88,-99.30
170014,Ransom Memorial Hospital,Ottawa,KS,38.60,-95.27
170016,St Francis Health Center Inc,Topeka,KS,39.06,-95.70
390189,Shamokin Area Community Hospital,Coal Township,PA,40.80,-76.57
310009,Clara Maass Medical Center,Belleville,NJ,40.79,-74.18
170017,Susan B Allen Memorial Hospital,El Dorado,KS,37.82,-96.86
170020,Hutchinson Regional Medical Center Inc,Hutchinson,KS,38.08,-97.89
290012,Saint Rose Dominican Hospital - De Lima,Henderson,NV,36.04,-114.98
170023,St Catherine Hospital,Garden City,KS,37.97,-100.87
170027,Pratt Regional Medical Center,Pratt,KS,37.64,-98.73
170039,Sumner Regional Medical Center,Wellington,KS,37.28,-97.39
170040,University Of Kansas Hospital,Kansas City,KS,39.06,-94.61
170049,Olathe Medical Center,Olathe,KS,38.85,-94.82
170058,Mercy Hospital-Fort Scott,Fort Scott,KS,37.81,-94.71
170068,Southwest Medical Center,Liberal,KS,37.05,-100.93
170074,Geary Community Hospital,Junction City,KS,39.01,-96.85
170075,Mercy Hospital,Moundridge,KS,38.21,-97.52
170086,Stormont-Vail Healthcare,Topeka,KS,39.05,-95.70
40088,Medical Center South Arkansas,El Dorado,AR,33.22,-92.67
290019,Carson Tahoe Regional Medical Center,Carson City,NV,39.20,-119.78
170094,Coffey County Hospital,Burlington,KS,38.20,-95.74
170103,Newton Medical Center,Newton,KS,38.02,-97.33
170104,Shawnee Mission Medical Center,Shawnee Mission,KS,39.00,-94.69
170105,Mcpherson Hospital Inc,Mcpherson,KS,38.38,-97.67
290005,North Vista Hospital,North Las Vegas,NV,36.20,-115.12
50300,St Mary Medical Center,Apple Valley,CA,34.54,-117.26
290006,Banner Churchill Community Hospital,Fallon,NV,39.48,-118.77
290007,Umc Of Southern Nevada,Las Vegas,NV,36.16,-115.17
40084,Saline Memorial Hospital,Benton,AR,34.57,-92.59
10139,Brookwood Medical Center,Birmingham,AL,33.46,-86.78
10144,Springhill Medical Center,Mobile,AL,30.69,-88.13
50301,Ukiah Valley Medical Center/Hospital D,Ukiah,CA,39.15,-123.20
40085,Helena Regional Medical Center,Helena,AR,34.51,-90.63
390068,Heart Of Lancaster Regional Medical Center,Lititz,PA,40.13,-76.31
40004,Washington Regional Med Ctr At North Hills,Fayetteville,AR,36.07,-94.29
50305,Alta Bates Summit Medical Center - Alta Bates Camp,Berkeley,CA,37.86,-122.26
310006,"St Mary's Hospital, Passaic",Passaic,NJ,40.86,-74.14
390097,Holy Redeemer Hospital And Medical Center,Meadowbrook,PA,40.11,-75.08
40007,St Vincent Infirmary Medical Center,Little Rock,AR,34.75,-92.34
50308,El Camino Hospital,Mountain View,CA,37.37,-122.08
320017,Lovelace Women's Hospital,Albuquerque,NM,35.13,-106.59
310008,Holy Name Medical Center,Teaneck,NJ,40.88,-74.01
50313,Sutter Tracy Community Hospital,Tracy,CA,37.74,-121.43
50315,Kern Medical Center,Bakersfield,CA,35.38,-118.97
10150,L V Stabler Memorial Hospital,Greenville,AL,31.83,-86.65
170109,Miami County Medical Center,Paola,KS,38.57,-94.85
290021,Valley Hospital Medical Center,Las Vegas,NV,36.16,-115.17
40091,Medical Park Hospital,Hope,AR,33.65,-93.59
390258,St Mary Medical Center,Langhorne,PA,40.20,-74.93
310011,Cape Regional Medical Center Inc,Cape May Court House,NJ,39.09,-74.82
50335,Sonora Regional Medical Center,Sonora,CA,37.98,-120.37
50336,Lodi Memorial Hospital,Lodi,CA,38.12,-121.29
50342,Pioneers Memorial Healthcare District,Brawley,CA,32.96,-115.55
290022,Desert Springs Hospital,Las Vegas,NV,36.11,-115.13
50348,University Of California Irvine Med Center,Orange,CA,33.79,-117.89
50378,Pacifica Hospital Of The Valley,Sun Valley,CA,34.24,-118.40
180103,Central Baptist Hospital,Lexington,KY,38.02,-84.51
180105,Monroe County Medical Center,Tompkinsville,KY,36.70,-85.68
180106,"Clinton County Hospital, Inc",Albany,KY,36.70,-85.14
180115,Rockcastle Reg Hospital & Respiratory Care Ctr,Mount Vernon,KY,37.36,-84.34
180116,Jackson Purchase Medical Center,Mayfield,KY,36.76,-88.65
180117,Parkway Regional Hospital,Fulton,KY,36.52,-88.89
180124,Greenview Regional Hospital,Bowling Green,KY,36.97,-86.44
180130,Baptist Hospital East,Louisville,KY,38.24,-85.64
180132,Lake Cumberland Regional Hospital,Somerset,KY,37.09,-84.62
50380,Good Samaritan Hospital,San Jose,CA,37.25,-121.95
180138,Baptist Hospital Northeast,La Grange,KY,38.40,-85.37
40134,Arkansas Heart Hospital,Little Rock,AR,34.74,-92.39
180139,Kentucky River Medical Center,Jackson,KY,37.56,-83.37
180141,University Of Louisville Hospital,Louisville,KY,38.25,-85.75
50350,Beverly Hospital,Montebello,CA,34.01,-118.10
50351,Torrance Memorial Medical Center,Torrance,CA,33.81,-118.34
420051,Mcleod Regional Medical Center-Pee Dee,Florence,SC,34.20,-79.76
420069,Clarendon Memorial Hospital,Manning,SC,33.70,-80.21
420083,Mary Black Memorial Hospital,Spartanburg,SC,34.95,-81.93
20006,Mat-Su Regional Medical Center,Palmer,AK,61.56,-149.26
50352,Barton Memorial Hospital,South Lake Tahoe,CA,38.91,-120.00
50353,Providence Little Company Of Mary Med Ctr Torrance,Torrance,CA,33.84,-118.36
180001,St Elizabeth Ft Thomas,Fort Thomas,KY,39.08,-84.47
180004,Muhlenberg Community Hospital,Greenville,KY,37.20,-87.19
180005,Highlands Regional Medical Center,Prestonsburg,KY,37.73,-82.77
40118,Nea Baptist Memorial Hospital,Jonesboro,AR,35.81,-90.67
20008,Bartlett Regional Hospital,Juneau,AK,58.33,-134.46
320018,Memorial Medical Center Inc,Las Cruces,NM,32.29,-106.73
180009,King's Daughters' Medical Center,Ashland,KY,38.47,-82.63
20012,Fairbanks Memorial Hospital,Fairbanks,AK,64.83,-147.74
410006,Newport Hospital,Newport,RI,41.50,-71.30
420019,Chester Regional Medical Center,Chester,SC,34.68,-81.18
420068,Trmc Of Orangeburg & Calhoun,Orangeburg,SC,33.62,-80.75
180010,Saint Joseph Hospital,Lexington,KY,38.03,-84.52
40119,White River Medical Center,Batesville,AR,35.77,-91.63
180011,Saint Joseph Hospital London,London,KY,37.12,-84.11
20017,Alaska Regional Hospital,Anchorage,AK,61.21,-149.83
180012,Hardin Memorial Hospital,Elizabethtown,KY,37.73,-85.89
420101,Coastal Carolina Hospital,Hardeeville,SC,32.32,-81.06
180013,The Medical Center At Bowling Green,Bowling Green,KY,37.00,-86.43
50357,Goleta Valley Cottage Hospital,Santa Barbara,CA,34.43,-119.81
180016,Jewish Hospital - Shelbyville,Shelbyville,KY,38.21,-85.24
180017,T J Samson Community Hospital,Glasgow,KY,37.01,-85.90
180020,Middlesboro Appalachian Regional Healthcare Hospit,Middlesboro,KY,36.61,-83.74
20024,Central Peninsula General Hospital,Soldotna,AK,60.49,-151.08
20026,Alaska Native Medical Center,Anchorage,AK,61.18,-149.80
180021,Pineville Community Hospital,Pineville,KY,36.76,-83.71
50359,Tulare Regional Medical Center,Tulare,CA,36.22,-119.34
420091,Carolinas Hospital System,Florence,SC,34.20,-79.76
180024,Spring View Hospital,Lebanon,KY,37.57,-85.26
180025,Flaget Memorial Hospital (Member Of Saint Joseph H,Bardstown,KY,37.86,-85.52
180027,Murray-Calloway County Hospital,Murray,KY,36.61,-88.31
180035,St Elizabeth Medical Center North,Covington,KY,39.07,-84.50
180036,Our Lady Of Bellefonte Hospital,Ashland,KY,38.51,-82.70
50360,Marin General Hospital,Greenbrae,CA,37.95,-122.54
50367,Northbay Medical Center,Fairfield,CA,38.26,-122.05
180038,Owensboro Medical Health System,Owensboro,KY,37.77,-87.10
180040,Jewish Hospital & St Mary's Healthcare,Louisville,KY,38.25,-85.75
50373,Lac+Usc Medical Center,Los Angeles,CA,34.06,-118.21
310012,Valley Hospital,Ridgewood,NJ,40.98,-74.10
50376,Lac/Harbor-Ucla Med Center,Torrance,CA,33.83,-118.29
180044,Pikeville Medical Center,Pikeville,KY,37.47,-82.53
180045,St Elizabeth Florence,Florence,KY,39.01,-84.64
180046,Bourbon Community Hospital,Paris,KY,38.22,-84.24
180048,Ephraim Mcdowell Regional Medical Center,Danville,KY,37.64,-84.77
180049,Pattie A Clay Regional Medical Center,Richmond,KY,37.73,-84.29
180051,Jennie Stuart Medical Center,Hopkinsville,KY,36.86,-87.50
310014,Cooper University Hospital,Camden,NJ,39.94,-75.12
180056,Methodist Hospital,Henderson,KY,37.85,-87.58
180066,Logan Memorial Hospital,Russellville,KY,36.81,-86.88
180069,Williamson Arh Hospital,South Williamson,KY,37.68,-82.30
180070,Twin Lakes Regional Medical Center,Leitchfield,KY,37.47,-86.29
180078,Paul B Hall Regional Medical Center,Paintsville,KY,37.81,-82.81
180079,Harrison Memorial Hospital,Cynthiana,KY,38.39,-84.28
180080,Baptist Regional Medical Center,Corbin,KY,36.92,-84.11
180087,Taylor Regional Hospital,Campbellsville,KY,37.37,-85.34
310111,Centrastate Medical Center,Freehold,NJ,40.24,-74.31
310081,Underwood - Memorial Hospital,Woodbury,NJ,39.84,-75.15
180088,"Norton Hospitals, Inc",Louisville,KY,38.25,-85.75
180092,Clark Regional Medical Center,Winchester,KY,38.00,-84.20
180093,Regional Medical Center Of Hopkins County,Madisonville,KY,37.34,-87.49
310015,Morristown Memorial Hospital,Morristown,NJ,40.79,-74.47
180101,Georgetown Community Hospital,Georgetown,KY,38.19,-84.56
180102,Lourdes Hospital,Paducah,KY,37.05,-88.65
180143,Saint Joseph East,Lexington,KY,38.00,-84.44
180149,Westlake Regional Hospital,Columbia,KY,37.09,-85.29
440102,Lincoln Medical Center,Fayetteville,TN,35.15,-86.57
440144,Harton Regional Medical Center,Tullahoma,TN,35.36,-86.21
50382,Citrus Valley Medical Center-Ic Campus,Covina,CA,34.09,-117.89
440001,Unicoi County Memorial Hospital,Erwin,TN,36.13,-82.41
440006,Skyline Medical Center,Nashville,TN,36.23,-86.76
40137,St Vincent Medical Center/North,Sherwood,AR,34.81,-92.21
440175,Crockett Hospital,Lawrenceburg,TN,35.24,-87.33
440046,Horizon Medical Center,Dickson,TN,36.09,-87.34
440054,Woods Memorial Hospital,Etowah,TN,35.36,-84.52
440057,Claiborne County Hospital,Tazewell,TN,36.44,-83.59
440059,Cookeville Regional Medical Center,Cookeville,TN,36.17,-85.51
440187,Livingston Regional Hospital,Livingston,TN,36.38,-85.32
50385,Palm Drive Hospital,Sebastopol,CA,38.40,-122.82
50390,Hemet Valley Medical Center,Hemet,CA,33.75,-116.96
440065,Northcrest Medical Center,Springfield,TN,36.48,-86.89
190001,Washington St Tammany  Regional Medical Center,Bogalusa,LA,30.78,-89.87
190002,Lafayette General Medical Center,Lafayette,LA,30.20,-92.02
190003,Dauterive Hospital,New Iberia,LA,30.01,-91.80
450090,North Texas Medical Center,Gainesville,TX,33.64,-97.16
190004,Thibodaux Regional Medical Center,Thibodaux,LA,29.78,-90.81
190006,University Medical Center,Lafayette,LA,30.22,-92.05
310016,Christ Hospital,Jersey City,NJ,40.74,-74.05
190007,Natchitoches Regional Medical Center,Natchitoches,LA,31.75,-93.08
450092,Fort Duncan Medical Center,Eagle Pass,TX,28.71,-100.45
450099,Pampa Regional Medical Center,Pampa,TX,29.66,-95.20
450101,Hillcrest Baptist Medical Center,Waco,TX,31.49,-97.16
50393,Downey Regional Medical Center,Downey,CA,33.94,-118.13
450214,Gulf Coast Medical Center,Wharton,TX,38.32,-95.25
190008,Terrebonne General Medical Center,Houma,LA,29.60,-90.71
190011,E A Conway Medical Center,Monroe,LA,32.45,-92.11
190013,West Calcasieu Cameron Hospital,Sulphur,LA,30.23,-93.37
190014,Teche Regional Medical Center,Morgan City,LA,29.71,-91.20
190017,Opelousas General Health System,Opelousas,LA,30.54,-92.08
190019,Christus St Frances Cabrini Hospital,Alexandria,LA,31.28,-92.46
50394,Community Memorial Hospital San Buenaventura,Ventura,CA,34.27,-119.26
50224,Hoag Memorial Hospital Presbyterian,Newport Beach,CA,33.62,-117.93
450271,Wise Regional Health System,Decatur,TX,33.22,-97.59
190020,Lane Regional Medical Center,Zachary,LA,30.65,-91.14
190025,Savoy Medical Center,Mamou,LA,30.64,-92.42
190026,Rapides Regional Medical Center,Alexandria,LA,31.31,-92.45
190027,Christus St Patrick Hospital,Lake Charles,LA,30.22,-93.23
310083,East Orange General Hospital,East Orange,NJ,40.75,-74.21
450292,Texas Health Presbyterian Hospital Kaufman,Kaufman,TX,32.59,-96.31
190034,Abbeville General Hospital,Abbeville,LA,29.97,-92.11
190036,Ochsner Foundation Hospital,New Orleans,LA,29.96,-90.15
190039,West Jefferson Medical Center,Marrero,LA,29.89,-90.10
30001,Maryvale Hospital,Phoenix,AZ,33.50,-112.17
190040,Slidell Memorial Hospital,Slidell,LA,30.28,-89.77
30002,Banner Good Samaritan Medical Center,Phoenix,AZ,33.47,-112.06
190041,Christus Schumpert Health System,Shreveport,LA,32.49,-93.75
50396,Santa Barbara Cottage Hospital,Santa Barbara,CA,34.43,-119.72
190044,American Legion Hospital,Crowley,LA,30.23,-92.36
