provider_id,provider_name,city,state,latitude,longitude
100260,St Lucie Medical Center,Port Saint Lucie,FL,27.288608,-80.294307
100264,Oak Hill Hospital,Brooksville,FL,28.53585,-82.534039
100265,Mease Countryside Hospital,Safety Harbor,FL,28.038695,-82.706857
100266,Gulf Breeze Hospital,Gulf Breeze,FL,30.3576469,-87.1606428
100267,Englewood Community Hospital,Englewood,FL,26.948833,-82.326651
100268,West Boca Medical Center,Boca Raton,FL,26.356143,-80.199557
100269,Palms West Hospital,Loxahatchee,FL,26.683373,-80.2526929
100275,Wellington Regional Medical Center,Wellington,FL,26.6508295,-80.2045107
100276,Broward Health Coral Springs,Coral Springs,FL,26.2684089,-80.255711
100277,Douglas Gardens Hospital,Miami,FL,25.822989,-80.192308
100281,Memorial Hospital West,Pembroke Pines,FL,26.013941,-80.309802
100284,Westchester General Hospital,Miami,FL,25.7471082,-80.3173048
100285,Memorial Hospital Miramar,Miramar,FL,25.9864913,-80.375907
100286,Physicians Regional Medical Center - Pine Ridge,Naples,FL,26.2138815,-81.7325723
100287,Good Samaritan Medical Center,West Palm Beach,FL,26.7018071,-80.050554
100288,St Mary's Medical Center,West Palm Beach,FL,26.756349,-80.063219
100289,Cleveland Clinic Hospital,Weston,FL,26.081552,-80.364495
100290,"Villages Regional Hospital, The",The Villages,FL,28.9495154,-81.9583696
100291,Wuesthoff Medical Center - Melbourne,Melbourne,FL,28.1096891,-80.6728031
100292,Sacred Heart Hospital On The Emerald Coast,Miramar Beach,FL,30.378368,-86.306956
100296,Doctors Hospital Inc,Coral Gables,FL,25.724326,-80.2740929
100299,Lakewood Ranch Medical Center,Bradenton,FL,27.389932,-82.4334332
100302,St Cloud Regional Medical Center,Saint Cloud,FL,28.243114,-81.302787
100307,St Vincent's Medical Center Southside,Jacksonville,FL,30.253766,-81.5826985
100313,Sacred Heart Hospital On The Gulf,Port Saint Joe,FL,29.7788835,-85.2882072
100314,West Kendall Baptist Hospital,Miami,FL,25.6785523,-80.4559629
100315,Viera Hospital,Viera,FL,28.2296487,-80.7297808
10057F,Va North Florida/South Georgia Healthcare System - Gaines,Gainesville                   ,FL,29.6391108,-82.3434341
10063F,Tampa Va Medical Center,Tampa                         ,FL,28.0654622,-82.4263478
10064F,Miami Va Medical Center,Miami                         ,FL,25.791515,-80.217124
10065F,W Palm Beach Va Medical Center,West Palm Beach               ,FL,26.7850629,-80.1074306
101300,Florida Hospital Wauchula,Wauchula,FL,27.535698,-81.81694
101301,Shands Live Oak Regional Medical Center,Live Oak,FL,30.2899228,-83.0035998
101302,Campbellton Graceville Hospital,Graceville,FL,30.963259,-85.506581
101303,Lake Butler Hospital Hand Surgery Center,Lake Butler,FL,30.0234942,-82.327791
101305,George E Weems Memorial Hospital,Apalachicola                  ,FL,29.7233556,-84.9924301
101307,Doctors Memorial Hospital,Bonifay,FL,30.7609176,-85.6832562
101308,Northwest Florida Community Hospital,Chipley,FL,30.76626,-85.542884
101309,Hendry Regional Medical Center,Clewiston,FL,26.7533271,-80.9414509
101310,Shands Starke Regional Medical Center,Starke,FL,29.9420583,-82.1023286
101312,Fishermen's Hospital,Marathon,FL,24.710339,-81.09462
101313,Mariners Hospital,Tavernier,FL,25.0053956,-80.5213876
110001,Hamilton Medical Center,Dalton,GA,34.7896349,-84.9839779
110002,Upson Regional Medical Center,Thomaston,GA,32.887117,-84.3339346
110003,Satilla Regional Medical Center,Waycross,GA,31.2251464,-82.3489966
110004,Hutcheson Medical Center,Fort Oglethorpe,GA,34.949143,-85.263105
110005,Northside Hospital Forsyth,Cumming,GA,34.178631,-84.13992
110006,St Mary's Hospital,Athens,GA,33.947691,-83.405571
110007,Phoebe Putney Memorial Hospital,Albany,GA,31.5895022,-84.1577345
110008,Northside Hospital Cherokee,Canton,GA,34.25034,-84.491928
110010,Emory University Hospital,Atlanta,GA,33.7922982,-84.3210675
110011,Tanner Medical Center - Carrollton,Carrollton,GA,33.569317,-85.07648
110015,Tanner Medical Center Villa Rica,Villa Rica,GA,33.7444521,-84.9175329
110016,West Georgia Medical Center,Lagrange,GA,33.032039,-85.057807
110018,Newton Medical Center,Covington,GA,33.602372,-83.8480871
110023,Gordon Hospital,Calhoun,GA,34.5118084,-84.9203443
110024,Candler Hospital,Savannah,GA,32.028162,-81.100581
110025,Southeast Georgia Health System- Brunswick Campus,Brunswick,GA,31.1745489,-81.4855957
110027,Cobb Memorial Hospital,Royston,GA,34.2849211,-83.1198815
110028,University Hospital,Augusta,GA,33.4709629,-81.9817618
110029,"Northeast Georgia Medical Center, Inc",Gainesville,GA,34.3022127,-83.8176504
110030,Cartersville Medical Center,Cartersville,GA,34.199897,-84.793783
110031,Spalding Regional Medical Center,Griffin,GA,33.2400918,-84.2657368
110034,Medical College Of Ga Hospitals And Clinics,Augusta,GA,33.4709094,-81.9898848
110035,Wellstar Kennestone Hospital,Marietta,GA,33.9676997,-84.5500925
110036,"Memorial Health Univ Med Cen, Inc",Savannah,GA,32.0282607,-81.0886607
110039,Trinity Hospital Of Augusta,Augusta,GA,33.4676894,-82.0180636
110040,Northridge Medical Center,Commerce,GA,34.2187759,-83.4690758
110042,Wellstar Paulding Hospital,Dallas,GA,33.919293,-84.852243
110043,St Joseph's Hospital - Savannah,Savannah,GA,31.9850807,-81.1528946
110044,Phoebe Sumter Medical Center,Americus,GA,32.0650943,-84.252528
110045,Barrow Regional Medical Center,Winder,GA,34.0073307,-83.7067008
110046,Clearview  Regional Medical Center,Monroe,GA,33.7920515,-83.7394066
110050,Murray Medical Center,Chatsworth,GA,34.7776806,-84.7865582
110054,Floyd Medical Center,Rome,GA,34.2603514,-85.1804932
110059,Hart County Hospital,Hartwell,GA,34.3461682,-82.9396701
110069,Houston Medical Center,Warner Robins,GA,32.616417,-83.630651
110071,Appling Hospital,Baxley,GA,31.7691656,-82.3565308
110074,Athens Regional Medical Center,Athens,GA,33.9601269,-83.3993626
110075,East Georgia Regional Medical Center,Statesboro,GA,32.4136973,-81.7675997
110076,Dekalb Medical Center,Decatur,GA,33.7919473,-84.2830687
110078,Emory University Hospital Midtown,Atlanta,GA,33.7676956,-84.3856915
110079,Grady Memorial Hospital,Atlanta,GA,33.7523245,-84.382452
110082,"Saint Joseph's Hospital Of Atlanta, Inc",Atlanta,GA,33.9087729,-84.3517912
110083,Piedmont Hospital,Atlanta,GA,33.8100629,-84.3956567
110086,Washington County Regional Medical Center,Sandersville,GA,32.9962251,-82.8057142
110087,Gwinnett Medical Center,Lawrenceville,GA,33.9635082,-84.0176866
110089,Coffee Regional Medical Center,Douglas,GA,31.5095776,-82.8634662
110091,Rockdale Medical Center,Conyers,GA,33.680723,-84.002
110092,Dodge County Hospital,Eastman,GA,32.1855885,-83.1787546
110100,Jefferson Hospital,Louisville,GA,33.0091328,-82.4044308
110101,Memorial Hospital Of Adel Inc,Adel,GA,31.1447909,-83.4251021
110104,Crisp Regional Hospital,Cordele,GA,31.9768153,-83.7828307
110107,Medical Center Of Central Georgia,Macon,GA,32.8304053,-83.6347623
110109,Emanuel Medical Center,Swainsboro,GA,32.5921282,-82.345377
110111,Mcduffie Regional Medical Center,Thomson,GA,33.4605602,-82.508109
110112,Berrien County Hospital,Nashville,GA,31.2038771,-83.2391447
110113,Burke Medical Center,Waynesboro,GA,33.0833269,-82.011568
110115,Atlanta Medical Center,Atlanta,GA,33.763718,-84.373155
110121,Grady General Hospital,Cairo,GA,30.8635817,-84.2003141
110122,South Georgia Medical Center,Valdosta,GA,30.8625,-83.2863
110124,Wayne Memorial Hospital,Jesup,GA,31.6019903,-81.8916937
110125,Fairview Park Hospital,Dublin,GA,32.5402261,-82.9575066
110128,Meadows Regional Medical Center,Vidalia,GA,32.2090345,-82.3758517
110129,"St Francis Hospital, Inc",Columbus,GA,32.5067896,-84.9593342
110130,Irwin County Hospital,Ocilla,GA,31.603342,-83.251317
110132,Memorial Hospital And Manor,Bainbridge,GA,30.903858,-84.5535502
110142,Evans Memorial Hospital,Claxton,GA,32.1641321,-81.9003921
110143,Wellstar Cobb Hospital,Austell,GA,33.8573187,-84.6014216
110153,Perry Hospital,Perry,GA,32.45961,-83.709672
110161,Northside Hospital,Atlanta,GA,33.909033,-84.3541
110164,Coliseum Medical Center,Macon,GA,32.847047,-83.618235
110165,Southern Regional Medical Center,Riverdale,GA,33.5779485,-84.3894713
110168,Redmond Regional Medical Center,Rome,GA,34.277911,-85.195026
110177,Doctors Hospital,Augusta,GA,33.482588,-82.09038
110183,Emory-Adventist Hospital,Smyrna,GA,33.8566959,-84.5143247
110184,Wellstar Douglas Hospital,Douglasville,GA,33.739384,-84.731108
110186,Doctors Hospital,Columbus,GA,32.4808554,-84.9855246
110187,Chestatee Regional Hospital,Dahlonega,GA,34.523044,-83.976096
110189,Fannin Regional Hospital,Blue Ridge,GA,34.917922,-84.373853
110191,Piedmont Henry Hospital,Stockbridge,GA,33.511505,-84.227031
110192,Emory Eastside Medical Center,Snellville,GA,33.8768292,-84.0213615
110198,North Fulton Regional Hospital,Roswell,GA,34.063343,-84.319755
110200,Hughston Hospital,Columbus,GA,32.534636,-84.950659
110201,Coliseum Northside Hospital,Macon,GA,32.8662173,-83.6942345
110203,Wesley Woods Geriatric Hospital,Atlanta,GA,33.8050702,-84.3350697
110205,North Georgia Medical Center,Ellijay,GA,34.6801071,-84.492719
110212,Smith Northview Hospital,Valdosta,GA,30.8966503,-83.3364786
110215,Piedmont Fayette Hospital,Fayetteville,GA,33.452518,-84.506975
110219,South Fulton Medical Center,East Point,GA,33.68,-84.426847
110225,Piedmont Mountainside Hospital Inc,Jasper,GA,34.445606,-84.448186
110226,Dekalb Medical Center At Hillandale,Lithonia,GA,33.7078851,-84.146836
110229,"Piedmont Newnan Hospital, Inc",Newnan,GA,33.3593669,-84.7542692
110230,Emory Johns Creek Hospital,Johns Creek,GA,34.0667005,-84.1764319
11029F,Decatur (Atlanta) Va Medical Center,Decatur                       ,GA,33.801584,-84.311637
11030F,Augusta Va Medical Center,Augusta                       ,GA,33.4724446,-81.9902914
11031F,Dublin Va Medical Center,Dublin                        ,GA,32.5363977,-82.9431819
111300,Southwest Georgia Regional Medical Center,Cuthbert                      ,GA,31.7749242,-84.7969464
111302,Bleckley Memorial Hospital,Cochran,GA,32.3817788,-83.3491929
111303,Jasper Memorial Hospital,Monticello,GA,33.313865,-83.6868421
111304,Morgan Memorial Hospital,Madison                       ,GA,33.5835272,-83.4804162
111305,Miller County Hospital,Colquitt                      ,GA,31.1745385,-84.7345658
111310,Peach Regional Medical Center,Fort Valley,GA,32.5600609,-83.9311959
111311,Jenkins County Hospital,Millen                        ,GA,32.8036714,-81.9338145
111312,Screven County Hospital,Sylvania                      ,GA,32.7509001,-81.6466907
111315,Charlton Memorial Hospital,Folkston,GA,30.8465263,-82.0039307
111316,Warm Springs Medical Center,Warm Springs                  ,GA,32.890543,-84.682939
111318,Monroe County Hospital,Forsyth,GA,33.0331548,-83.946438
111319,Sylvan Grove Hospital,Jackson,GA,33.3045629,-83.9798984
111322,Stewart Webster Hospital,Richland                      ,GA,32.0907937,-84.6613622
111323,"Doctors Hospital Of Tattnall, The",Reidsville                    ,GA,32.0820317,-82.1128477
111324,Chatuge Regional Hospital,Hiawassee,GA,34.9459406,-83.7535539
111325,Wills Memorial Hospital,Washington,GA,33.7295176,-82.7429665
111327,Bacon County Hospital,Alma,GA,31.54045,-82.459645
111328,Phoebe Worth Medical Center,Sylvester,GA,31.5118061,-83.8403001
111329,"Good Samaritan Hospital, Inc",Greensboro,GA,33.572142,-83.1728569
111330,Polk Medical Center,Cedartown,GA,34.0223514,-85.2512494
111331,Mitchell County Hospital,Camilla,GA,31.2293822,-84.2055791
111332,Brooks County Hospital,Quitman,GA,30.7953429,-83.5595242
111333,Jeff Davis Hospital,Hazlehurst                    ,GA,31.8693961,-82.5960564
111334,Candler County Hospital,Metter,GA,32.4064588,-82.0663191
111335,Liberty Regional Medical Center,Hinesville,GA,31.8392824,-81.603594
120001,The Queens Medical Center,Honolulu,HI,21.3078039,-157.8550509
120002,Maui Memorial Medical Center,Wailuku,HI,20.884847,-156.489451
120004,Wahiawa General Hospital,Wahiawa,HI,21.498961,-158.026316
120005,Hilo Medical Center,Hilo,HI,19.7176126,-155.1132592
120006,Castle Medical Center,Kailua,HI,21.3809454,-157.7575886
120007,Kuakini Medical Center,Honolulu,HI,21.32107,-157.856777
120010,Hawaii Medical Center East,Honolulu,HI,21.329691,-157.852797
120011,Kaiser Foundation Hospital,Honolulu,HI,21.3623674,-157.9000658
120014,Wilcox Memorial Hospital,Lihue,HI,21.9851353,-159.363877
120019,Kona Community Hospital,Kealakekua,HI,19.5196284,-155.9174365
120022,Straub Clinic And Hospital,Honolulu,HI,21.302996,-157.851152
120026,Pali Momi Medical Center,Aiea,HI,21.3832842,-157.9382756
120027,Hawaii Medical Center West,Ewa Beach,HI,21.3711081,-158.0276696
120028,North Hawaii Community Hospital,Kamuela,HI,20.0230823,-155.6654647
121303,Molokai General Hospital,Kaunakakai,HI,21.093305,-157.018102
121304,Kahuku Medical Center,Kahuku,HI,21.6759999,-157.953449
121306,Samuel Mahelona Memorial Hospital,Kapaa,HI,22.0874863,-159.314218
130002,St Lukes Magic Valley Rmc,Twin Falls,ID,42.590281,-114.495656
130003,St Joseph Regional Medical Center,Lewiston,ID,46.4166763,-117.0248544
130006,St Lukes Regional Medical Center,Boise,ID,43.612277,-116.192496
130007,St Alphonsus Regional Medical Center,Boise,ID,43.6135943,-116.2548449
130013,Saint Alphonsus Medical Center - Nampa,Nampa,ID,43.5537418,-116.572665
130014,West Valley Medical Center,Caldwell,ID,43.655098,-116.693601
130018,Eastern Idaho Regional Medical Center,Idaho Falls,ID,43.469869,-111.99208
130025,Madison Memorial Hospital,Rexburg,ID,43.8265383,-111.7717908
130028,Portneuf Medical Center,Pocatello,ID,42.8711957,-112.4177389
13003F,Boise Va Medical Center,Boise                         ,ID,43.6182017,-116.194219
130049,Kootenai Medical Center,Coeur D'Alene,ID,47.6955773,-116.7932108
130063,Treasure Valley Hospital,Boise,ID,43.612665,-116.290996
130065,Mountain View Hospital,Idaho Falls,ID,43.473992,-111.987711
130066,Northwest Specialty Hospital,Post Falls,ID,47.7153594,-116.9247134
130067,Idaho Doctors Hospital,Blackfoot,ID,43.1959829,-112.356113
131301,Boundary Community Hospital,Bonners Ferry,ID,48.7031468,-116.324323
131303,Oneida County Hospital,Malad City,ID,42.189008,-112.2507355
131305,Steele Memorial Medical Center,Salmon,ID,45.1726975,-113.8913843
131307,Weiser Memorial Hospital,Weiser,ID,44.248588,-116.962069
131315,Syringa General Hospital,Grangeville,ID,45.926847,-116.1278061
131316,Bear Lake Memorial Hospital,Montpelier,ID,42.3161815,-111.3006547
131317,Benewah Community Hospital,Saint Maries,ID,47.3149491,-116.5666592
131320,Clearwater Valley Hospital & Clinics,Orofino,ID,46.4871263,-116.259791
131321,St Marys Hospital,Cottonwood,ID,46.0503622,-116.3516229
131322,Franklin County Medical Center,Preston,ID,42.0972128,-111.8740159
131323,St Lukes Wood River Medical Center,Ketchum,ID,43.6485462,-114.3495026
131324,Lost Rivers District Hospital,Arco,ID,43.6387696,-113.29671
131325,Bingham Memorial Hospital,Blackfoot,ID,43.1936441,-112.3474268
131326,Cassia Regional Medical Center,Burley,ID,42.5340951,-113.7833067
131327,Gritman Medical Center,Moscow,ID,46.7291112,-117.0013347
140001,Graham Hospital Association,Canton,IL,40.5533289,-90.0391154
140002,Alton Memorial Hospital,Alton,IL,38.900729,-90.1603561
140007,Provena St Joseph Medical Center,Joliet,IL,41.5295665,-88.1347136
140008,Loyola Gottlieb Memorial Hospital,Melrose Park,IL,41.91082,-87.8445069
140010,Evanston Hospital,Evanston,IL,42.067308,-87.684601
140011,Herrin Hospital,Herrin,IL,37.8020626,-89.0264856
140012,Katherine Shaw Bethea Hospital,Dixon,IL,41.8442008,-89.4801032
140013,Proctor Hospital,Peoria,IL,40.752181,-89.597646
140019,Shelby Memorial Hospital,Shelbyville,IL,39.4057168,-88.8071154
140026,St Marys Hospital,Streator,IL,41.1143047,-88.8352465
140029,Copley Memorial Hospital,Aurora,IL,41.7293019,-88.2697644
140030,Sherman Hospital,Elgin,IL,42.0701197,-88.3317988
140032,St Anthonys Memorial Hospital,Effingham,IL,39.126797,-88.550591
140033,Vista Medical Center West,Waukegan,IL,42.35925,-87.865849
140034,St Marys Hospital,Centralia,IL,38.5290797,-89.1160179
14003F,Jesse Brown Va Medical Center - Va Chicago Healthcare System,Chicago                       ,IL,41.870886,-87.6764238
140040,Galesburg Cottage Hospital,Galesburg,IL,40.9555984,-90.3661973
140043,Cgh Medical Center,Sterling,IL,41.8015875,-89.697139
140046,Good Samaritan Regional Hlth Center,Mount Vernon,IL,38.3229335,-88.9102462
140048,Advocate Trinity Hospital,Chicago,IL,41.726701,-87.567167
140049,West Suburban Medical Center,Oak Park,IL,41.8914105,-87.7761788
14004F,Va Illiana Healthcare System - Danville,Danville                      ,IL,40.1317809,-87.5924132
140051,Skokie Hospital,Skokie,IL,42.0568928,-87.7409795
140053,St Johns Hospital,Springfield,IL,39.8072607,-89.6449571
140054,Macneal  Hospital,Berwyn,IL,41.8325358,-87.7928031
140058,Passavant Area Hospital,Jacksonville,IL,39.7454689,-90.2604102
140059,Jersey Community Hospital,Jerseyville,IL,39.110403,-90.343118
140062,Palos Community Hospital,Palos Heights,IL,41.668985,-87.814128
140063,Rush Oak Park Hospital,Oak Park,IL,41.878587,-87.8033729
140064,St Mary Medical Center,Galesburg,IL,40.9881763,-90.3637618
140065,Adventist La Grange Memorial Hospital,La Grange,IL,41.7975292,-87.8883483
140067,Saint Francis Medical Center,Peoria,IL,40.703505,-89.5884645
140068,Roseland Community Hospital,Chicago,IL,41.693223,-87.624355
140077,Touchette Regional Hospital Inc,Centreville,IL,38.56952,-90.107336
140080,Rhc St Francis Hospital,Evanston,IL,42.0257829,-87.683714
140082,Louis A Weiss Memorial Hospital,Chicago,IL,41.966976,-87.649406
140083,Loretto Hospital,Chicago,IL,41.872586,-87.761809
140084,Vista Medical Center East,Waukegan,IL,42.378399,-87.8332889
140088,The University Of Chicago Medical Center,Chicago,IL,41.7892569,-87.6049376
140089,Mc Donough District Hospital,Macomb,IL,40.4479269,-90.6657846
14008F,Marion Il Va Medical Center,Marion                        ,IL,37.7297887,-88.9569253
140091,Carle Foundation Hospital,Urbana,IL,40.11696,-88.215059
140093,Provena United Samaritans Medctr-Logan,Danville,IL,40.138105,-87.645686
140095,Saint Anthony Hospital,Chicago,IL,41.855272,-87.696822
140100,Midwestern Region Med Center,Zion,IL,42.4486151,-87.8271505
140101,Morris Hospital & Healthcare Centers,Morris,IL,41.3689521,-88.4253678
140103,St Bernard Hospital,Chicago,IL,41.7781259,-87.6333003
140110,Ottawa Regional Hospital & Healthcare Center,Ottawa,IL,41.3560895,-88.8239387
140113,Provena Covenant Medical Center- Urbana,Urbana,IL,40.1173757,-88.2271374
140114,Swedish Covenant Hospital,Chicago,IL,41.9753185,-87.6995773
140115,Thorek Memorial Hospital,Chicago,IL,41.9545159,-87.6522491
140116,Centegra Health System - Mc Henry Hospital,Mchenry,IL,42.31832,-88.279202
140117,Resurrection Medical Center,Chicago,IL,41.987434,-87.814404
140118,Metrosouth Medical Center,Blue Island,IL,41.657514,-87.677808
140119,Rush University Medical Center,Chicago,IL,41.875057,-87.669117
140120,Pekin Memorial Hospital,Pekin,IL,40.5638819,-89.6331738
140122,Hinsdale Hospital,Hinsdale,IL,41.818796,-87.919002
140124,John H Stroger Jr Hospital,Chicago,IL,41.873813,-87.67421
140125,Gateway Regional Medical Center,Granite City,IL,38.7014832,-90.1438174
140127,Bromenn Healthcare,Normal,IL,40.496383,-88.991074
140130,Lake Forest Hospital,Lake Forest,IL,42.259074,-87.867152
140133,Holy Cross Hospital,Chicago,IL,41.7694563,-87.6923937
140135,Decatur Memorial Hospital,Decatur,IL,39.8664373,-88.9609157
140137,Greenville Regional Hospital,Greenville,IL,38.9024153,-89.4110972
140143,St Margarets Hospital,Spring Valley,IL,41.3289214,-89.1930754
140145,St Josephs Hospital,Breese,IL,38.62542,-89.524198
140147,Richland Memorial Hospital,Olney,IL,38.735037,-88.0770774
140148,Memorial Medical Center,Springfield,IL,39.8085803,-89.6545971
140151,Sacred Heart Hospital,Chicago,IL,41.8900682,-87.7068818
140155,Provena St Marys Hospital,Kankakee,IL,41.1212004,-87.8719738
140158,Mercy Hospital And Medical Center,Chicago,IL,41.8462369,-87.6234384
140160,Fhn Memorial Hospital,Freeport,IL,42.2959371,-89.6377374
140161,Saint James Hospital,Pontiac,IL,40.8737036,-88.6432475
140162,St Joseph Medical Center,Bloomington,IL,40.482536,-88.955192
140164,Memorial Hospital Of Carbondale,Carbondale,IL,37.7279176,-89.220585
140166,St Marys Hospital,Decatur,IL,39.8265866,-88.9311888
140167,Iroquois Memorial Hospital,Watseka,IL,40.7655466,-87.732652
140172,Franciscan St James Health,Olympia Fields,IL,41.522827,-87.711114
140174,Provena Mercy Medical Center,Aurora,IL,41.7863602,-88.3288885
140176,Centegra Health System - Woodstock Hospital,Woodstock,IL,42.275973,-88.400195
140177,Jackson Park Hospital,Chicago,IL,41.7574574,-87.5856676
140179,Little Company Of Mary Hospital,Evergreen Park,IL,41.7208296,-87.6920473
140180,St Mary & Elizabeth Med Ctr-Division Campus,Chicago,IL,41.904141,-87.682536
140181,South Shore Hospital,Chicago,IL,41.7497908,-87.5687672
140182,Advocate Illinois Masonic Medical Center,Chicago,IL,41.936333,-87.652574
140185,Memorial Hospital,Belleville,IL,38.550205,-90.021464
140186,Riverside Medical Center,Kankakee,IL,41.12572,-87.885264
140187,St Elizabeth Hospital,Belleville,IL,38.510813,-89.990136
140189,Sarah Bush Lincoln Health Center,Mattoon,IL,39.4844874,-88.2756792
140191,Ingalls Memorial Hospital,Harvey,IL,41.60837,-87.660982
140197,Methodist Hospital Of Chicago,Chicago,IL,41.9732605,-87.6709945
140200,Elmhurst Memorial Hospital,Elmhurst,IL,41.863623,-87.9356704
140202,Advocate Condell Medical Center,Libertyville,IL,42.274473,-87.957637
140206,Norwegian-American Hospital,Chicago,IL,41.9007805,-87.6992777
140208,Advocate Christ Hospital & Medical Center,Oak Lawn,IL,41.7202679,-87.7324898
140209,Methodist Medical Center Of Illinois,Peoria,IL,40.700654,-89.59505
140211,Delnor Community Hospital,Geneva,IL,41.8856574,-88.3431137
140213,Silver Cross Hospital  And Medical Centers,New Lenox,IL,41.544463,-87.983788
140217,Provena - Saint Joseph Hospital,Elgin,IL,42.0357569,-88.32575
140223,Advocate Lutheran General Hospital,Park Ridge,IL,42.0383674,-87.8481988
140224,Saint Joseph Hospital,Chicago,IL,41.9341784,-87.6357937
140228,Swedish American Hospital,Rockford,IL,42.2669313,-89.0734753
140231,Edward Hospital,Naperville,IL,41.761028,-88.154477
140233,Saint Anthony Medical Center,Rockford,IL,42.266341,-89.008998
140234,Illinois Valley Community Hospital,Peru,IL,41.328779,-89.1252175
140239,Rockford Memorial Hospital,Rockford,IL,42.2981471,-89.0967419
140240,Westlake Community Hospital,Melrose Park,IL,41.8929096,-87.848568
140242,Central Dupage Hospital,Winfield,IL,41.872551,-88.15703
140250,Advocate South Suburban Hospital,Hazel Crest,IL,41.566094,-87.694652
140251,Our Lady Of The Resurrection Med Ctr,Chicago,IL,41.9455979,-87.768975
140252,Northwest Community Hospital,Arlington Heights,IL,42.069151,-87.995577
140258,Alexian Brothers Medical Center,Elk Grove Village,IL,42.0041306,-88.017454
140275,Genesis Medical Center Illini Campus,Silvis,IL,41.495809,-90.418714
140276,Loyola University Medical Center,Maywood,IL,41.8647176,-87.8333983
140280,Trinity Rock Island,Rock Island,IL,41.481999,-90.571578
140288,Advocate Good Samaritan Hospital,Downers Grove,IL,41.8178967,-88.00909
140289,Anderson Hospital,Maryville,IL,38.7381839,-89.9472811
140290,St Alexius Medical Center,Hoffman Estates,IL,42.053755,-88.1414545
140291,Advocate Good Shepherd Hospital,Barrington,IL,42.193552,-88.171721
140292,Adventist Glenoaks,Glendale Heights,IL,41.914654,-88.057238
140294,Crossroads Community Hospital,Mount Vernon,IL,38.3119973,-88.9351464
140300,Provident Hospital Of Chicago,Chicago,IL,41.8024886,-87.6135662
140304,Adventist Bolingbrook Hospital,Bolingbrook,IL,41.6781276,-88.0869569
14034F,North Chicago Va Medical Center,North Chicago                 ,IL,42.305515,-87.8524947
141300,Thomas H Boyd Memorial Hospital,Carrollton,IL,39.2961978,-90.4123406
141301,John & Mary Kirby Hospital,Monticello,IL,40.0355181,-88.5703258
141303,Dr John Warner Hospital,Clinton,IL,40.1489635,-88.9643963
141304,Mercer County Hospital,Aledo,IL,41.2053344,-90.7584867
141306,Community Memorial Hospital,Staunton,IL,39.0151134,-89.7898976
141307,Pinckneyville Community Hospital,Pinckneyville,IL,38.0811329,-89.3830581
141309,Advocate Eureka  Hospital,Eureka,IL,40.7209491,-89.2714737
141310,Mendota Community Hospital,Mendota,IL,41.5536449,-89.1280682
141311,Fairfield Memorial Hospital,Fairfield,IL,38.3809573,-88.3744335
141312,Rochelle Community Hospital,Rochelle,IL,41.9293955,-89.0628259
141313,Mason District Hospital,Havana,IL,40.3058115,-90.0561055
141315,Illini Community Hospital,Pittsfield,IL,39.6067857,-90.814804
141316,Hoopeston Community Memorial Hospital,Hoopeston,IL,40.4591707,-87.661983
141317,Gibson Community Hospital,Gibson City,IL,40.4785148,-88.3707093
141318,Osf Holy Family Medical Center,Monmouth,IL,40.9212553,-90.6566312
141319,Hammond Henry Hospital,Geneseo,IL,41.4606949,-90.1583116
141320,Paris Community Hospital,Paris,IL,39.6057164,-87.6762533
141321,Franklin Hospital,Benton                        ,IL,38.0091635,-88.9168638
141323,Massac Memorial Hospital,Metropolis                    ,IL,37.1681864,-88.7403246
141324,Ferrell Hospital Community Foundations,Eldorado,IL,37.8152267,-88.4414402
141325,Kewanee Hospital,Kewanee,IL,41.2214361,-89.9472006
141326,Hamilton Memorial Hospital District,Mcleansboro,IL,38.0887157,-88.5411983
141327,Wabash General Hospital,Mount Carmel,IL,38.4220516,-87.7692944
141329,Morrison Community Hospital,Morrison                      ,IL,41.8106849,-89.9557404
141331,Marshall Browning Hospital,Du Quoin,IL,38.0246518,-89.2368669
141332,Hillsboro Area Hospital,Hillsboro,IL,39.1536164,-89.4815
141333,Sarah D Culbertson Memorial Hospital,Rushville,IL,40.1185104,-90.5635496
141334,St Joseph Memorial Hospital,Murphysboro,IL,37.7732434,-89.3261923
141335,Mercy Harvard Hospital,Harvard,IL,42.4258322,-88.6076202
141336,St Joseph's Hospital,Highland,IL,38.7405849,-89.6719008
141337,Perry Memorial Hospital,Princeton,IL,41.3680032,-89.4564618
141338,Memorial Hospital,Chester,IL,37.9189341,-89.8120789
141339,Taylorville Memorial Hospital,Taylorville,IL,39.555331,-89.293704
141340,Valley West Community Hospital,Sandwich,IL,41.657181,-88.620714
141341,Pana Community Hospital,Pana,IL,39.379358,-89.084363
141342,Union County Hospital,Anna,IL,37.465708,-89.2450456
141343,Crawford Memorial Hospital,Robinson,IL,39.0131295,-87.7501563
141344,Lawrence County Memorial Hospital,Lawrenceville,IL,38.7300747,-87.6954811
141345,Salem Township Hospital,Salem,IL,38.6414787,-88.9474452
141347,Carlinville Area Hospital,Carlinville,IL,39.2995964,-89.8830411
141349,Sparta Community Hospital,Sparta,IL,38.1245646,-89.6914728
141350,St Francis Hospital,Litchfield,IL,39.1797081,-89.6404949
150001,Johnson Memorial Hospital,Franklin,IN,39.4798075,-86.0735403
150002,Methodist Hospitals Inc,Gary,IN,41.599703,-87.357552
150003,Franciscan St Elizabeth Health - Lafayette Central,Lafayette,IN,40.427479,-86.879462
